date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감,skin_tone
2025.02.27,5점만점에 5점,"민감성, 봄웜톤, 모공, 민감성",547.0,,[옵션] [NEW 립펜슬6호기획] 19 베이비애플,"제가 개인적으로 정말 좋아하는 쫀쫀맑은광택 글로우 틴트!
블러쉬드 피치, 하트핑크다이아, 코숏진주코랄이 최애인 봄웜라이트인데 이번 사과 시리즈는 17, 19호가 취향이예요❤️
모두 단독으로는 힘들고 포인트 컬러로 발라야하지만 맑은 듯 차분함 한 방울의 분위기 있는 사과 컬러가 너무 예뻐요❤️",3,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요, 봄웜톤
2025.02.22,5점만점에 5점,"복합성, 가을웜톤, 미백, 민감성",,,[옵션] [NEW 립펜슬2호기획] 17 클래식애플,데일리로 휘뚤마뚤 바르기 편한 레드빛의 생기있는 컬러를 찾고있었는데 이번에 사과컬렉션으로 나왔길래 얼른 구매했답니당 ! 구매하자마자 얼른 사용해봤는데 세상에…🫢 너무 예뻤던거 있죠?! 정말 딱 제품이름이랑 걸맞게 촉촉하고 광택감에 놀랐구 뉴트럴하고 맑은 레드빛의 사과컬러가 너무너뭄 예뻤어요ㅠㅠ 컬러도 예쁜데 착색이 좀 있어서 지속력도 좋아요ㅠㅠ😍 그래서 전 구매한뒤로 매일 쓰는 없으먄 안되는… 저의 외출필수템으로..자리잡있답니다🥹👍🏻,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요, 가을웜톤
2025.02.17,5점만점에 5점,"복합성, 가을웜톤, 각질, 모공",,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,"크리스탈 글램틴트 너무 좋아하는데 새로운 색상 나온다고해서 기다렸다가 예약구매했어요! 19, 20호 구매했는데 두 색상 섞어서 사용해도 좋을것같네요ㅎㅎ 20호는 베이지색감인데 시간지나면 조금 더 진해져서 베이스로 발라도 좋을것같고 단독으로 발라도 괜찮을것같아요!",0,아주 만족해요,보통이에요,아주 만족해요,보통이에요, 가을웜톤
2025.02.17,5점만점에 5점,"복합성, 가을웜톤, 각질, 모공",,,[옵션] [NEW 립펜슬6호기획] 19 베이비애플,크리스탈 글램틴트 진짜 좋아하는 틴트인데 새로운 색상 나온다고해서 기대하고 구매했어요! 기획세트 품절이어서 예약구매로 겨우 구매했네요ㅠㅠ 처음 바르면 흰끼있어보이는데 시간 조금 지나면 색이 조금 진해지면서 광택이 올라옵니다. 사실 기대했던것만큼 엄청 마음에 드는 발색은 아닌데 요리조리 섞어서 사용하면 이쁠것같긴해요! 19호 베이비애플 코랄레드 색감이에요!,0,아주 만족해요,보통이에요,아주 만족해요,보통이에요, 가을웜톤
2025.02.09,5점만점에 5점,,,,[옵션] [NEW 립펜슬2호기획] 17 클래식애플,레드립 오랜만에 샀는데 색깔 넘 맘에 들어요! 제가 입술색이 짙은 편이라 상세페이지 색이랑은 당연히 다르게 발색되지만 이상한 색은 아니라서 만족합니당ㅎ 글고 착색이 엄청난듯ㄷㄷ 손등에 발색테스트 했다가 금방 지웠는데 바로 착색되더라구요,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.02.08,5점만점에 5점,"지성, 여름쿨톤, 미백, 블랙헤드",,,[옵션] 16 럭셔리모브루비,와 그래 이색이야. 이색이라고 내가 원하던 색 이런색이라고ㅠㅠ 다른색들은 너무 겨울쪽으로 가거나 아니면 라이트 쪽이라 아쉬웠는데 이게 딱 그 아쉬움을 잡아줌 ㅠ 올영에서도 직원들 사이에서 물어본대ㅠㅜ 틴트 드디어 롬앤에서 벗어났는데 잘 한듯 ㅎㅎ,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요, 여름쿨톤
2025.04.07,5점만점에 5점,,,한달이상사용,[옵션] 01 빈티지애플,"잘쓰고 있어요.
촉촉하고 발림서 부드러워요.
색상이 마음에 들어요.
착색이 좀 아쉬워요. 지속력이 아쉬워요.",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.04.07,5점만점에 5점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,"채도 높은 핑크베이지 색!잊니다
이뻐요….맘애든다 광 잘나서 좋아여ㅋ",0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.04.06,5점만점에 5점,,,,[옵션] 14 하트핑크다이아,"여쿨분들 다 이거 사세요,,, 완전 예쁩니다 근데 가격이 좀 비싼감이 잇어서 세일때 사세여",0,아주 만족해요,보통이에요,보통이에요,보통이에요,
2025.04.06,5점만점에 5점,,,,[옵션] 20 바닐라애플,"광택감이 진짜 미쳤어요..
웜톤분들한테 잘어울릴겁니더
지속력이 조금 아쉬운데 색이 예쁘니까..",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.04.05,5점만점에 5점,,,,[옵션] [해리포터 기획] 23 버티보트의솜사탕,색상도 이쁘고 ㅎ 키링도 이쁘고 ㅎㅎ 선물하기에도 넘 좋네요 굿 ㅋ,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.04.05,5점만점에 5점,,,재구매,[옵션] [해리포터 기획] 23 버티보트의솜사탕,색상이 너무너무 이뻐요~ 선물하기도 좋고 ㅎ 같이 들어있는 키링도 넘 이뻐요~,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.04.05,5점만점에 5점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,어머어머 이거 넘 이뻐요~~ 선물하기도 좋은 제품인 것 같아요 ㅎ,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.04.05,5점만점에 5점,,,,[옵션] 20 바닐라애플,클리오 틴트 처음에는 손이 많이 안갔는데 한 달 지나서 다시 발라보니 진짜 진국인 틴트는 이 틴트였어요. 지속력 진짜 대박이고 입술 매끈래지고 볼에 발라도 너무너무 이쁘게 올라서 진짜 만족해요,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.04.05,5점만점에 5점,,,,[옵션] [해리포터 기획] 23 버티보트의솜사탕,"많이 광이 돌거나 하지는 않는데
아침에 바르고 밥먹고 집에 와도 착색이 고르게 남아있어서 휘뚜루마뚜루 바르기 좋아요
여쿨라 추천합니다",0,아주 만족해요,지속이 오래돼요,아주 만족해요,보통이에요,
2025.04.05,5점만점에 5점,,,,[옵션] [해리포터 기획] 22 호박주스코랄,"키링을 샀더니 틴트를 줬어요 입니다. 호박주스코랄 이 제품이 제일 인기 없는거 같은데 전 이 키링이 제일 예쁘더라고요. 틴트 색도 적당히 화사하고 예쁩니다.
단점은 호박이… 잘 까져요 ㅠㅠ 이주 정도 달고 다녔는데 벌써 많이 벗겨짐 ㅠㅠ",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.04.04,5점만점에 5점,,,,[옵션] [해리포터 기획] 24 개구리초콜릿,색이 진짜진짜 예쁘고 자연스럽게 발색되어서 쌩얼립으로도 추천합니당,0,아주 만족해요,지속이 오래돼요,보통이에요,보통이에요,
2025.04.04,5점만점에 5점,,,,[옵션] [해리포터 기획] 23 버티보트의솜사탕,습습 촉촉 넘 좋아요. 첨 써보는데 색도 넘 이쁘네여. 추천추천!,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.04.04,5점만점에 5점,,,한달이상사용,[옵션] 20 바닐라애플,엄청 품절대란이길래 사봤는데 처음엔 좀 별론가 했는데 다른 틴트랑 레이어링 해주고 마지막에 입술 중간에 조금 얹어주면 자연스럽고 예뻐지더라구용 굿,0,아주 만족해요,지속이 오래돼요,보통이에요,아주 촉촉해요,
2025.04.04,5점만점에 5점,,,한달이상사용,[옵션] [해리포터 기획] 22 호박주스코랄,"본인 노란21호톤 얼굴빛인데 코랄,플럼,mlbb요런거 진짜 잘받는데 이것도 얼굴에 뜨지않고 생기도주고 탱글해보여서 잘쓰고있어요
갠적으루 봄ㅡ가을 분들 추천",0,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.04.03,5점만점에 5점,,,,[옵션] [해리포터 기획] 24 개구리초콜릿,바르면 자연스러운 컬러라 내추럴한 느낌 원할때 바르고 있습니다♡,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.04.03,5점만점에 5점,,,,[옵션] [해리포터 기획] 22 호박주스코랄,코랄빛이 아주 예쁘고 웜톤에 찰떡인 컬러라 너무 맘에 듭니다,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.04.03,5점만점에 5점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,봄에 바르면 생기가 돌고 유리알 광택이 예뻐서 아주 만족하는 틴트,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.04.03,5점만점에 5점,,,,[옵션] 09 베어피치,매장에서 여러 틴트 색상 테스트하고 샀는데 아주 맘에 듭니다! 데일리로 바르기 좋아요 ㅎㅎ,0,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.04.02,5점만점에 5점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,촉촉하고 발색도 너무 좋습니다! 귯즈로 키링이랑 볼펜 왔는데 예쁘고 좋아요,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.04.02,5점만점에 5점,,,한달이상사용,[옵션] [해리포터 기획] 23 버티보트의솜사탕,이번에 콜라보 틴트 색들이 너무 진해보여서 그중에도 그나마 잘 쓸 것 같은 색으로 구매했습니다. 근데 막상 발라보니 맑은 핑크색이라 너무 예뻐요! 같이 오는 키링도 만족스럽습니다.,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.04.02,5점만점에 5점,,,한달이상사용,[옵션] [해리포터 기획] 24 개구리초콜릿,"✅가을뮤트톤에게 잘어울릴만한 예쁜 색상이에요
✅촉촉하고 광택이 도는 스타일이에요
✅지속력이 좋진 않아서 자주 덧발라줘야해요",1,아주 만족해요,보통이에요,보통이에요,아주 촉촉해요,
2025.04.01,5점만점에 5점,,,한달이상사용,[옵션] [해리포터 기획] 23 버티보트의솜사탕,이 패키지를 보고 어케 안사나요 ㅜ 진짜 너무 이뻐요 꼭 사세요들,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.04.01,5점만점에 5점,,,한달이상사용,[옵션] 10 베이비베리,"색도 이쁘고 촉촉하고 친구들도 많이 하고다녀요
발색력도 좋고 지속력도 오래갑니다",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.31,5점만점에 5점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,촉촉하구 일단 뮤트들은 사도 후회안함.. 쿨톤인데도 너무 맘에들정도로 광택이나 컬러감이 쩌렁용 립펜슬은 눈에 쓰면 컬러 통일되구 저음♡♡,1,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.31,5점만점에 5점,,,한달이상사용,[옵션] [NEW 립펜슬6호기획] 19 베이비애플,베이비애플 봄웜에게 어울린다해서 샀는데 약간 레드끼가 많고 코랄레드 느낌이ㅃ니당,1,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.31,5점만점에 5점,,,한달이상사용,[옵션] 05 프레쉬체리,바쁠 때 빠르게 바르기 좋은 제품 착색도 오래가서 좋아요 좀 건조해요,1,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.31,5점만점에 5점,,,한달이상사용,[옵션] 05 프레쉬체리,"여름브라이트 이제 이것만 쓰세요.
옘븐 체리색 ‧⁺◟( ᵒ̴̶̷̥́ ·̫ ᵒ̴̶̷̣̥̀ ) 입니다",1,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.31,5점만점에 5점,,,,[옵션] [NEW 립펜슬5호기획] 18 프레쉬애플,"체리색 잘 쓰다가 애플색 한번 도전..!
차분하고싶을ㅋ대 잘쓰는거같아요",1,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.31,5점만점에 5점,,,,[옵션] [해리포터 기획] 22 호박주스코랄,키링보고 이뻐서 그냥 사봤는데 생각보다 색상이 맘에들어요,1,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.31,5점만점에 5점,,,한달이상사용,[옵션] [해리포터 기획] 24 개구리초콜릿,"봄웜라고 뮤트컬러도 어울립니다
이거 아직 안사신분들 꼭 사세요
존예 입니다 ㅜㅜ 콜라보라 더 소장가치 있어요",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.31,5점만점에 5점,,,한달이상사용,[옵션] [해리포터 기획] 23 버티보트의솜사탕,"봄웜라고 뮤트컬러도 어울립니다
이거 아직 안사신분들 꼭 사세요
존예 입니다 ㅜㅜ 콜라보라 더 소장가치 있어요",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.31,5점만점에 5점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,색 너무 이뻐요. 손 잘 갈거 같아요. 잘 쓸거 같습니다.^^,1,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.31,5점만점에 5점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,딱 원하는 색으로 왔어요! 틴트 디자인도 예쁘고 너무 마음에 들어요! 다음에는 다른색도 구매하고싶어요!!,1,아주 만족해요,보통이에요,보통이에요,보통이에요,
2025.03.31,5점만점에 5점,,,한달이상사용,[옵션] [NEW 립펜슬5호기획] 18 프레쉬애플,"색이 개개이뻐요 진심;
근데 지속력이 너무 에바라ㅠ
재구매는 안할듯 ㅠㅠㅠ",1,아주 만족해요,예상보다 짧아요,보통이에요,보통이에요,
2025.03.31,5점만점에 5점,,,,[옵션] [NEW 립펜슬6호기획] 19 베이비애플,착색 있어요! 색상도 예쁘고 좋아요! 다들 하나씩 가지고 계시길,1,아주 만족해요,지속이 오래돼요,보통이에요,보통이에요,
2025.03.31,5점만점에 5점,,,한달이상사용,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,이거 기획에 있는 커피브라운 립펜슬도 완전 대박! 바닐라애플 컬러 넘이뻐서 맘에들어유,1,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.31,5점만점에 5점,,,,[옵션] 16 럭셔리모브루비,이미 같은 제품인데 샥다른거 있음 근데 좋아서 다른 색으로 샀는데 역시 만족스러움 재구매의사 100000000 강추,1,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.21,5점만점에 5점,"민감성, 여름쿨톤, 각질, 모공",,한달이상사용,[옵션] 04 페일플럼,여름뮤트이신분들은 그냥 사세요! 이뻐요 포인트로 바루기 좋아요,0,아주 만족해요,보통이에요,보통이에요,보통이에요, 여름쿨톤
2025.03.16,5점만점에 5점,,,,[옵션] [해리포터 기획] 23 버티보트의솜사탕,"색은 핑잘봄~여쿨 분들이 잘 어울리실 것 같아요
상세 페이지랑 색은 살짝 달라요 더연하고 베이비핑크느낌
근데 나름 괜찮아요
키링이랑 볼펜도 퀄리티 낫배드!
배송이 지연돼서 진짜 오래걸리긴 했든데 패키지 넘 이뻐서 만족해용",0,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.14,5점만점에 5점,,,,[옵션] 20 바닐라애플,"저는 뮤트톤이라 누디한 핑크빛을 찾고 있어서 부탁드리니까 이걸로 찾아주시더라고요
사용해보니까 색도 이쁘고 착색도 잘되고 지속력도 좋더라고요 역시 클리오인가했네요
손등 발색샷은 다른 호수인데 착색이 진짜 잘되네요",0,아주 만족해요,지속이 오래돼요,아주 만족해요,보통이에요,
2025.03.12,5점만점에 5점,,,한달이상사용,[옵션] [NEW 립펜슬5호기획] 18 프레쉬애플,"몇번쓰고 방치해둿는데 생각날때마다 바르긴해유
이뻐서 샀는데 머 조아요",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.09,5점만점에 5점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,진짜 해덕으로서 못참고 질러버렸는데 색이랑 발림성 꽤 괜찮았어요! 너무 만족,0,아주 만족해요,지속이 오래돼요,아주 만족해요,보통이에요,
2025.03.09,5점만점에 5점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,약간 카라멜라이징된 사과컬러느낌 소프트한 느낌이라 데일리로 부담없이 사용하기 좋아요,0,아주 만족해요,지속이 오래돼요,보통이에요,보통이에요,
2025.03.09,5점만점에 5점,,,,[옵션] [NEW 립펜슬6호기획] 19 베이비애플,글램밤 꿀복숭아 베이스로 깔고 베이비애플 올리면 고채도 부담스러운 라이트톤들도 농도조절 쉽게 가능하고 투명한 코랄레드가 기절입니다,0,아주 만족해요,지속이 오래돼요,아주 만족해요,보통이에요,
2025.03.19,5점만점에 5점,,,,[옵션] [해리포터 기획] 22 호박주스코랄,"진짜 요컬러도 히든컬러.
베네*트 차차틴트 같이 살짝 쿨망고자몽같은 오렌지라 그냥 귤색같이 텁텁하게 발색되지 않고
진짜 예뻐요.
봄웜라이트분들 한테 강추합니다.",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.19,5점만점에 5점,,,,[옵션] [NEW 립펜슬5호기획] 18 프레쉬애플,"상세페이지 색감보다 더 레드임 다홍색에 가까운 편
갤럭시 기카, 형광등, 여쿨라(추정) 기준
기획 립펜슬 + 프레쉬애플",1,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.16,5점만점에 5점,,,,[옵션] 14 하트핑크다이아,진짜진짜진짜만족 너무예쁨 여쿨라인데 ㅈㅉ현명한소비 했습니다 여쿨라라면 무조건 사세요 얼굴에 생기가 돎,1,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.16,5점만점에 5점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,"장점
뮤트톤에 이쁜 갈웜..? 색상이고 여러타입도 가을이나 봄에 쓰기 좋을 듯..😘 같이 나오는 립펜슬이랑 잘어울리고 지속력도 낫배드

단점
여러겹 바르면 요플레 현상이 생김..",0,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.03.15,5점만점에 5점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,"일단, 얇고 고르게 도포 되는 발림성이 너무 좋았습니다
약간 주황끼 도는 레드인데 웜톤이 전혀 안어울리는 분들 아니고는 모두 무난하게 쓸 수 있는 레드 입니다
확실히 웜톤 레드에 가까워요!!

손발색샷 기준 아래쪽 색깔 입니당",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.15,5점만점에 5점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,"해리포터 덕후로써 키링때문에 구매한감이
없지않아 있지만 쨍하고 부담스러운 레드가 아닌
살짝 연한 레드?느낌이고 발림성이 좋습니다.
손등사진에서 3번째 색상입니닺",0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.15,5점만점에 5점,,,,[옵션] [해리포터 기획] 23 버티보트의솜사탕,"해리포터 덕후로써 키링때문에 구매한감이
없지않아 있지만 연하고 소프트한 핑크로
데일리나 민낯에 바르고다니면 좋을것같아요~
손등사진에서 맨위 색상입니다.",0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.15,5점만점에 5점,,,,[옵션] [해리포터 기획] 24 개구리초콜릿,"해리포터 덕후로써 키링때문에 구매한감이
없지않아 있지만 생각보다 발색이 예쁜
24호 개구리초콜릿! 손바닥사진에서 4번째 색상입니다.",0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.10,5점만점에 5점,,,,[옵션] [해리포터 기획] 22 호박주스코랄,해리포터 콜라보인데다가 볼펜 키링 같이와서 만족 색도 만족!,0,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.03.09,5점만점에 5점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,"발림성도 좋구요
지속력은 살짝 아쉽긴 한데
봄웜톤이면 그냥 달려가서 구매바로 ㄱㄱ
제가 살면서 본 틴트중에 제일 예쁜 핑크색에
오렌지 코랄 한방울 느낌이었습니당",0,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.02.19,5점만점에 5점,"민감성, 모공, 홍조",,,[옵션] 06 데일리모브,"지속력도 좋은 편이고 색이 잘 발색돼요 클리오 틴트는 외출할때 제일 손이 잘가는거같아요 광택도 안부담스럽고 예뻐요 ㅇㅅㅇ
신규컬러 사려다가 갑자기 데일리모브가 이뻐보여서 급 굼애...",0,아주 만족해요,지속이 오래돼요,아주 만족해요,보통이에요,
2025.02.09,5점만점에 5점,,,,[옵션] 17 클래식애플,맑은 레드컬러인데 조금 핑크기가 있어요 쿨톤분들에게 잘 어울릴 것 같아요 착색이 잘 되고 광도 이뻐요 살짝 사과 냄새 나는 것 같아여 진짜 이쁘니까 추천드려요!! ∩(´∀`∩),0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.04.05,5점만점에 5점,"건성, 봄웜톤, 각질, 홍조",,한달이상사용,[옵션] [해리포터 기획] 23 버티보트의솜사탕,"클리오 틴트가 광맛집으로 유명한데 해리포터랑 콜라보를 해서 고민도 없이 바로 구매했습니다
색상은 엄청 쿨하지않은 미지근쿨st 핑크립이고 광이 진짜예쁩니다ㅜㅜ 광은 진짜 예쁜데 촉촉하다고는 생각이 안 들었어요 건조한편이긴한데 속건조가 살짝 느껴지는 제형이었습니다",0,아주 만족해요,지속이 오래돼요,아주 만족해요,보통이에요, 봄웜톤
2025.03.04,5점만점에 5점,,,,[옵션] [해리포터 기획] 23 버티보트의솜사탕,궁금해서 구매했는데 생각보다 너무 좋고 쿨톤이면 매우 추천합미다. 발림성은 매우 부드럽게 잘발려서 아주 만족.ᐟ.ᐟ 제가 뭘 많이 먹고 말 많이 하는 편인데도..지속력이..거의 잘안지워져서 놀랏슴니다..😦 친구가 제 립보고 아주 이쁘다고 칭찬도 하고..너무 기분이 좋앗네요ㅎ꙼̈ㅎ꙼̈ 다시한번 쿨톤 강력 추천임미다.ᐟ!,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.04,5점만점에 5점,"복합성, 쿨톤, 각질, 모공",,한달이상사용,[옵션] [NEW 립펜슬2호기획] 17 클래식애플,"쿨톤인데 얼굴에 형광등 탁 켜지면서 맑고 예쁘게 올라오는 레드색이 맘에듭니다
꿀광이 촤르르 한것도 입술이 예뻐보이니까 자꾸 바르게 되고
그렇다고 무겁지도 않고 균일하게 잘 발리니까 안쓸이유가 없죠
들고다니면서 잘 바르고 있고 덧발라도 다크해지지 않고 딲 좋습니다",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요, 쿨톤
2025.03.04,5점만점에 5점,"복합성, 쿨톤, 각질, 모공",,한달이상사용,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,"촉촉하게 발리면서 입술에 꿀광이 촤르르 한건
클리오가 진짜 독보적인거같아요
이만큼 도톰한 광택나는게 잘 없는거같아요
진짜 말그대로 ""꿀광"" 이구요
광이 오래 유지되서 좋아요
쿨톤인데 이번에 나온 모든 색상 다 구매했을만큼 예쁘고 맘에들어서
믿고 구매했는데 4가지색 다 잘쓰고있어요",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요, 쿨톤
2025.03.02,5점만점에 5점,,,,[옵션] [NEW 립펜슬6호기획] 19 베이비애플,예전부터 사고 싶었는데 이제야 삼ㅎ 일단 색은 사진이 너무 어둡게 나왔는데 실제로는 저것보다 연하도 핑크끼가 돌고요 립펜슬도 마찬가지. 착색력이 되게 좋아서 여러번 안발라도 돼서 너무 좋고요 발색력과 지속력도 좋아서 너무 마음에 듭니다.. 촉촉해서 추운 날씨에 바르기 좋아요. 팁이 꽤 커서 양조절 조금 하고 발라야 예뻐요.,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.02,5점만점에 5점,,,,[옵션] [해리포터 기획] 23 버티보트의솜사탕,"온라인 품절이라 픽업으로 구매했고 파워 봄웜인데
키링이랑 펜이 탐나서 호박주스 구매한거 취소하고 이거로구매 키링 겁나귀엽고 펜도 꽤 괜찮아요
심이 흔들린다는데 그런거못느꼈고 그립감도 좋은편이에요 색상은 핑크인데 연하게 바르거나 베이스로 발라야겠어요^^",1,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.03.02,5점만점에 5점,,,,[옵션] [해리포터 기획] 23 버티보트의솜사탕,클리오 크글틴은 진짜 혁명.. 광이 음파해도 사라지지 않고 시간 지나면 차오르는 광감이 진짜 최고임 근데 해리포터 패키지 컬러들이 애플시리즈랑 비슷해보여서 솜사탕젤리 하나만 구매했어용 발색은 20바닐라애플>18프레쉬애플>17클래식애플>23버티보트의 솜사탕젤리 입니다용,1,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.02,5점만점에 5점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,아 진짜 애플시리즈 다 너무 예뻐요 19베이비애플 빼고 다 구매 했는데 기획+패키지도 그렇고 도톰하게 차오르는 광감이 너무 맘에 들어서 베이비애플도 사야하나 진짜 진지하게 고민중이에요 20바닐라애플 분위기 있는게 존예.. 사진은 20바닐라애플>18프레쉬애플>17클래식애플 입니당,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.02.25,5점만점에 5점,"지성, 여름쿨톤, 다크서클, 모공",,,[옵션] 03 블러쉬드피치,받자마자 케이스 넘 예뻐서 기분 좋아짐 열어서 바로 발라봤는데 색도 완전 마음에 들었어요! 여쿨인데 튀지 않고 딱 적당히 예뻤고 다만 딱 바른 티 나고 꾸민 티 나는? 약간 그런 느낌. 완전 자연스러운거 좋아하는 분들은 조금 부담스러울수도 있어요. 그래도 너무 찐하고 튀는 그런 색은 아니니까 다들 한번 써봐요! 넘 예쁨! 아 그리고 착색도 좀 있었어요!,0,아주 만족해요,지속이 오래돼요,보통이에요,보통이에요, 여름쿨톤
2025.02.24,5점만점에 5점,,,한달이상사용,[옵션] 01 빈티지애플,"바르자마자 컬러도 예뻐서 마음에 들고 광택도 오래가서 좋고 시간 지나고 착색도 잘 되고 진짜 너무 잘 쓰는 재품.. 신상 나온거 할인 하면 얼른 또 사러갈 준비 중.. 진한 메이크업 한 날에도, 연한 메이크업에도, 거의 생얼인 출근하는 날에도 그냥 이걸로 다 바르고 다녀요 그만큼 어무 예쁘고 마음이 들고 최고임..",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.02.15,5점만점에 5점,,,,[옵션] 03 블러쉬드피치,"광이 이렇게 이쁜 틴트는 첨이에요!! 지속력은 그렇게 좋은 거 같진 않지만 너무 만족합니다. 보습력도 좋네요
이름처럼 복숭아 색인데 부드럽고 맑은 컬러예요!!!
광도 과하지 않고 매끈하고 촉촉하게 올라와서 고급지고 살짝 붉어서 자연스럽게 혈색을 밝혀줍니다 생얼에 발라도 어울리고 웜쿨 다 잘 어울릴 거 같아요
넘 맘에 들어요~~ 광이 예쁜 게 신의 한 수
딴 색도 사고 싶어요

사진에 옆 틴트는 롬앤에 태피 컬러인데 쿨톤이라면 두 개 같이 발라도 예뻐요
세 번째 사진은 잘 기억 안 나는데 많이 덧바른 거일 거예요 최대한 비슷하게 색 보정했어요",1,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
